order_id,order_date,customer_id,product_id,warehouse_id,quantity,sales_amount,discount,delivery_days
O12938,2025-11-02,C3039,P0270,W001,9,23484.59,0.24,9
O12939,2024-07-27,C0761,P0441,W001,9,49051.71,0.08,5
O12940,2025-01-12,C2089,P0188,W002,1,1869.19,0.25,15
O12941,2025-07-08,C0867,P0225,W003,8,16456.77,0.12,5
O12942,2024-07-30,C3969,P0265,W003,1,7522.77,0.03,11
O12943,2025-04-01,C2548,P0372,W004,5,26044.75,0.23,4
O12944,2025-08-03,C4363,P0296,W002,4,10088.85,0.24,1
O12945,2026-02-25,C3568,P0297,W002,10,22005.38,0.07,12
O12946,2024-12-07,C4224,P0463,W001,8,46265.03,0.24,7
O12947,2025-03-16,C0901,P0164,W001,8,41250.96,0.06,11
O12948,2025-04-07,C0475,P0302,W001,5,22046.6,0.05,15
O12949,2024-09-07,C4255,P0164,W002,3,15139.98,0.08,3
O12950,2024-07-24,C3161,P0250,W002,8,22682.25,0.01,3
O12951,2025-10-24,C4071,P0345,W004,7,36169.26,0.01,12
O12952,2026-01-03,C2065,P0095,W003,6,19024.8,0.21,2
O12953,2026-03-09,C3072,P0120,W004,7,3048.3,0.21,6
O12954,2025-06-26,C0227,P0475,W001,7,6203.34,0.2,9
O12955,2026-01-18,C3327,P0135,W002,9,39885.75,0.25,13
O12956,2024-10-03,C0186,P0034,W004,5,20589.14,0.12,1
O12957,2025-01-14,C3650,P0032,W003,7,10757.81,0.16,11
O12958,2024-09-17,C2415,P0378,W002,3,2337.19,0.12,8
O12959,2025-02-28,C3478,P0449,W002,10,58275.98,0.22,11
O12960,2026-04-03,C4582,P0321,W004,7,5767.78,0.09,7
O12961,2025-11-10,C2143,P0260,W001,5,6529.11,0.05,11
O12962,2026-02-05,C0856,P0024,W001,5,19583.43,0.03,14
O12963,2025-12-17,C0910,P0145,W002,3,5423.25,0.1,10
O12964,2024-06-13,C4299,P0461,W005,1,3849.97,0.08,3
O12965,2025-08-12,C0665,P0349,W003,10,71438.4,0.2,11
O12966,2024-11-26,C4539,P0092,W004,7,33144.5,0.03,6
O12967,2024-10-28,C0928,P0430,W001,2,5502.11,0.02,12
O12968,2025-06-26,C3100,P0421,W003,3,9206.13,0.19,12
O12969,2025-05-26,C3668,P0393,W005,8,30858.42,0.22,12
O12970,2024-08-20,C1757,P0194,W003,2,10408.43,0.11,2
O12971,2024-06-26,C0146,P0246,W003,6,22760.55,0.12,4
O12972,2025-05-15,C3591,P0110,W005,8,57933.72,0.08,4
O12973,2024-11-22,C0423,P0291,W001,2,2949.28,0.08,4
O12974,2024-12-22,C3849,P0436,W003,4,26986.58,0.08,8
O12975,2025-11-07,C4220,P0225,W004,1,1823.34,0.22,6
O12976,2025-01-27,C1075,P0412,W003,3,3446.57,0.23,8
O12977,2026-02-08,C3623,P0385,W002,7,37504.91,0.23,5
O12978,2025-11-22,C0959,P0037,W002,3,1878.03,0.16,7
O12979,2026-03-08,C2479,P0271,W003,2,7085.99,0.1,5
O12980,2024-12-16,C0424,P0206,W003,5,27380.81,0.08,4
O12981,2024-12-06,C3933,P0371,W003,9,29949.1,0.21,3
O12982,2025-10-23,C4213,P0339,W004,8,57316.68,0.03,11
O12983,2026-04-09,C1560,P0081,W002,4,21595.97,0.12,1
O12984,2024-06-13,C4844,P0366,W002,6,34809.47,0.04,14
O12985,2024-11-11,C4847,P0420,W001,5,10831.74,0.23,11
O12986,2025-07-11,C1849,P0256,W004,8,40676.05,0.09,1
O12987,2026-02-13,C3844,P0418,W005,1,642.02,0.19,6
O12988,2024-10-05,C1059,P0032,W005,2,3439.57,0.06,13
O12989,2024-10-20,C4224,P0251,W002,4,2323.86,0.14,4
O12990,2025-06-22,C2953,P0204,W003,8,41810.34,0.15,12
O12991,2024-12-19,C2393,P0438,W004,2,3423.91,0.1,4
O12992,2024-06-17,C2033,P0008,W001,9,49613.39,0.04,13
O12993,2025-06-11,C4676,P0335,W003,5,25768.46,0.01,15
O12994,2026-05-02,C2164,P0222,W002,3,3217.0,0.12,6
O12995,2024-09-07,C1983,P0312,W004,2,6416.07,0.15,8
O12996,2025-07-09,C0966,P0277,W002,5,15897.01,0.21,2
O12997,2025-02-01,C3967,P0089,W004,9,22493.11,0.03,12
O12998,2025-01-24,C2827,P0032,W002,6,9111.21,0.17,1
O12999,2024-08-24,C2207,P0442,W004,2,2531.14,0.21,13
O13000,2024-10-29,C1509,P0427,W003,1,3652.44,0.09,2
O13001,2025-10-09,C2874,P0172,W001,4,17673.77,0.1,2
O13002,2024-11-12,C4761,P0202,W001,4,10556.85,0.04,6
O13003,2026-02-08,C1129,P0089,W003,7,15871.42,0.12,1
O13004,2024-08-02,C2550,P0124,W003,9,34423.94,0.18,3
O13005,2025-06-19,C4864,P0165,W002,3,7060.05,0.19,11
O13006,2025-11-10,C4513,P0004,W003,4,2394.7,0.04,9
O13007,2024-10-10,C0162,P0103,W003,3,3977.83,0.1,2
O13008,2026-03-15,C4323,P0235,W005,1,4356.19,0.1,9
O13009,2025-09-04,C2690,P0253,W004,4,6628.04,0.21,6
O13010,2024-12-21,C4848,P0376,W002,1,5179.32,0.0,8
O13011,2024-12-28,C0859,P0276,W002,2,5445.26,0.14,11
O13012,2025-10-31,C2979,P0378,W004,9,6852.22,0.14,2
O13013,2025-05-29,C2950,P0276,W003,3,9212.62,0.03,10
O13014,2025-09-07,C4956,P0112,W004,9,23058.21,0.02,10
O13015,2025-06-23,C2801,P0399,W001,3,5075.12,0.21,1
O13016,2026-03-17,C1070,P0122,W003,10,50953.46,0.08,2
O13017,2026-02-15,C0086,P0303,W002,2,6258.19,0.07,3
O13018,2025-06-17,C3746,P0127,W001,1,2424.92,0.01,11
O13019,2024-06-13,C1319,P0354,W003,2,8107.43,0.16,8
O13020,2026-01-08,C3892,P0200,W001,6,2789.47,0.03,4
O13021,2025-05-26,C3027,P0050,W003,2,8399.31,0.19,14
O13022,2025-05-23,C1483,P0425,W004,3,4722.97,0.19,6
O13023,2026-02-14,C4616,P0199,W001,10,57692.88,0.06,1
O13024,2025-09-23,C3951,P0069,W001,9,49374.47,0.08,15
O13025,2024-08-04,C2586,P0257,W003,6,22020.18,0.11,15
O13026,2025-04-06,C2527,P0219,W001,2,3927.29,0.01,6
O13027,2024-09-06,C3912,P0413,W001,6,15535.2,0.2,14
O13028,2024-06-22,C4287,P0333,W001,8,14037.76,0.2,11
O13029,2026-05-07,C1942,P0015,W002,5,15838.77,0.17,3
O13030,2025-04-02,C0353,P0376,W004,7,33354.82,0.08,1
O13031,2025-05-01,C2612,P0321,W001,10,7334.23,0.19,5
O13032,2026-05-09,C2699,P0059,W005,6,40710.54,0.05,3
O13033,2024-07-12,C3718,P0203,W002,9,47751.26,0.21,8
O13034,2025-11-06,C2627,P0418,W005,6,3614.35,0.24,13
O13035,2024-12-24,C1566,P0254,W003,6,16806.15,0.24,10
O13036,2025-07-07,C3231,P0456,W002,9,55596.03,0.05,5
O13037,2025-07-18,C1926,P0301,W001,5,25179.62,0.08,11
O13038,2025-06-17,C4068,P0487,W003,3,16288.73,0.01,14
O13039,2025-02-27,C1671,P0291,W002,1,1266.27,0.21,10
O13040,2024-10-29,C3831,P0263,W005,2,14262.76,0.12,10
O13041,2025-08-18,C2669,P0342,W005,7,33367.38,0.02,5
O13042,2025-09-21,C1808,P0413,W003,3,8641.46,0.11,12
O13043,2024-09-22,C1269,P0185,W003,8,45535.11,0.15,2
O13044,2026-03-10,C2986,P0036,W001,8,13845.75,0.19,10
O13045,2025-04-25,C4209,P0195,W003,5,23534.53,0.01,15
O13046,2025-06-27,C2417,P0420,W005,7,17921.61,0.09,2
O13047,2024-07-29,C0376,P0220,W002,2,12208.46,0.0,14
O13048,2024-08-05,C2561,P0033,W002,6,20221.99,0.14,14
O13049,2025-09-15,C3962,P0290,W004,9,37439.74,0.03,8
O13050,2026-01-04,C4893,P0336,W003,1,2318.33,0.24,13
O13051,2026-04-24,C2571,P0223,W004,5,24276.53,0.04,9
O13052,2024-07-07,C4335,P0178,W004,10,38411.2,0.08,12
O13053,2025-08-02,C4181,P0048,W002,7,9981.79,0.23,12
O13054,2025-02-17,C3913,P0013,W003,1,8007.37,0.02,15
O13055,2024-12-16,C4629,P0066,W001,3,7042.19,0.17,11
O13056,2024-11-11,C2350,P0037,W001,6,4158.5,0.07,7
O13057,2024-11-25,C2365,P0478,W004,1,3681.95,0.24,7
O13058,2025-06-28,C4185,P0030,W005,4,2940.55,0.05,6
O13059,2025-09-13,C3256,P0373,W002,3,8638.44,0.05,6
O13060,2024-08-18,C1832,P0109,W002,2,8483.57,0.11,4
O13061,2024-07-21,C3532,P0125,W001,3,3217.59,0.19,10
O13062,2024-09-04,C2835,P0461,W003,3,10294.48,0.18,10
O13063,2024-12-29,C1120,P0342,W004,3,12987.01,0.11,10
O13064,2024-12-08,C3866,P0287,W002,7,19071.07,0.16,3
O13065,2024-09-09,C2861,P0470,W001,9,9104.24,0.01,13
O13066,2024-08-25,C1685,P0201,W005,2,10648.09,0.04,8
O13067,2024-12-11,C0385,P0210,W001,10,29735.5,0.16,7
O13068,2025-07-15,C2680,P0349,W001,9,64294.56,0.2,15
O13069,2025-11-22,C3197,P0270,W001,7,23553.26,0.02,7
O13070,2024-06-13,C1194,P0268,W002,10,33096.33,0.17,9
O13071,2026-02-23,C2948,P0008,W003,4,21361.32,0.07,8
O13072,2025-09-09,C1199,P0408,W002,8,13871.75,0.05,5
O13073,2024-11-05,C0292,P0227,W004,6,4650.51,0.21,12
O13074,2026-04-08,C3845,P0339,W005,7,47566.93,0.08,8
O13075,2025-03-07,C1789,P0069,W004,8,41980.22,0.12,11
O13076,2025-06-05,C0672,P0308,W004,7,6842.76,0.08,14
O13077,2025-04-23,C4005,P0054,W003,1,2334.95,0.07,9
O13078,2024-06-17,C3959,P0074,W003,3,15314.25,0.02,7
O13079,2025-01-31,C2537,P0252,W002,8,43044.66,0.02,6
O13080,2025-07-17,C4831,P0441,W004,4,22985.59,0.03,9
O13081,2025-03-06,C4245,P0465,W003,10,22616.54,0.15,5
O13082,2026-01-19,C3160,P0168,W005,3,9858.67,0.04,9
O13083,2024-06-23,C2233,P0422,W001,2,10320.11,0.06,3
O13084,2024-07-03,C2195,P0155,W002,8,26116.03,0.2,7
O13085,2025-06-01,C4154,P0477,W005,4,27043.33,0.08,11
O13086,2026-06-07,C0323,P0026,W005,7,1609.06,0.21,4
O13087,2026-04-17,C0693,P0358,W004,10,29869.64,0.08,1
O13088,2026-04-11,C0905,P0214,W001,1,3684.2,0.23,6
O13089,2026-03-03,C3877,P0216,W002,6,32506.97,0.23,15
O13090,2024-12-11,C1396,P0055,W004,10,38174.69,0.04,2
O13091,2025-11-01,C3876,P0193,W004,10,44816.4,0.1,3
O13092,2026-05-01,C4739,P0415,W002,10,48397.46,0.05,7
O13093,2026-05-10,C3639,P0084,W003,3,2700.14,0.11,11
O13094,2024-11-19,C1496,P0258,W004,6,34424.84,0.19,5
O13095,2025-10-20,C0497,P0223,W002,7,34341.17,0.03,11
O13096,2025-01-31,C4173,P0053,W001,5,17576.83,0.13,8
O13097,2025-03-11,C2986,P0058,W001,1,6880.61,0.16,15
O13098,2026-04-06,C4669,P0235,W002,6,29041.26,0.0,12
O13099,2024-07-07,C2870,P0498,W002,6,5640.8,0.11,9
O13100,2024-10-14,C3785,P0266,W004,9,30532.42,0.16,10
O13101,2024-12-31,C4598,P0114,W001,4,8928.58,0.2,9
O13102,2026-01-17,C0243,P0125,W004,6,6117.39,0.23,10
O13103,2025-05-09,C3291,P0181,W002,4,8657.86,0.2,10
O13104,2025-05-23,C4779,P0167,W002,5,12664.18,0.04,13
O13105,2026-05-18,C2425,P0245,W003,10,28395.14,0.23,5
O13106,2024-06-18,C0093,P0288,W001,5,3977.53,0.22,1
O13107,2024-07-21,C3365,P0017,W001,5,11527.11,0.24,11
O13108,2025-07-07,C1332,P0399,W001,9,17538.07,0.09,7
O13109,2024-09-17,C0640,P0225,W004,10,18233.36,0.22,2
O13110,2026-02-18,C2399,P0002,W001,10,4154.59,0.04,1
O13111,2025-04-15,C2224,P0085,W001,4,23388.75,0.23,11
O13112,2024-08-07,C1550,P0141,W005,10,41445.88,0.11,3
O13113,2025-04-02,C3387,P0067,W001,2,1579.5,0.13,5
O13114,2024-12-11,C1708,P0421,W005,5,15722.4,0.17,13
O13115,2024-10-25,C1424,P0133,W003,5,12752.63,0.15,8
O13116,2026-01-07,C4178,P0449,W005,4,26896.61,0.1,15
O13117,2026-01-27,C3474,P0254,W004,3,9398.18,0.15,14
O13118,2025-09-15,C4395,P0424,W001,8,13941.37,0.07,13
O13119,2024-11-12,C3282,P0066,W004,7,19005.44,0.04,13
O13120,2025-04-25,C2100,P0039,W001,6,27585.66,0.05,4
O13121,2025-11-23,C2292,P0208,W003,5,3619.57,0.14,3
O13122,2025-01-15,C3446,P0329,W002,1,5832.32,0.05,7
O13123,2024-07-31,C2704,P0014,W005,6,28515.61,0.23,10
O13124,2025-08-15,C4527,P0136,W001,5,13473.58,0.11,6
O13125,2025-03-14,C1821,P0122,W001,6,31901.3,0.04,14
O13126,2026-04-11,C2468,P0380,W004,9,50837.13,0.08,4
O13127,2026-02-04,C0542,P0493,W001,1,1927.19,0.22,2
O13128,2025-01-28,C2293,P0054,W003,1,2259.63,0.1,1
O13129,2024-12-01,C2341,P0071,W003,4,23383.77,0.25,1
O13130,2024-11-12,C1596,P0215,W005,9,31397.44,0.22,3
O13131,2025-11-03,C0254,P0085,W002,6,35994.38,0.21,11
O13132,2026-03-02,C1139,P0183,W001,9,32022.86,0.19,2
O13133,2024-06-19,C4801,P0487,W004,3,15466.06,0.06,7
O13134,2026-02-28,C3067,P0202,W004,6,13855.87,0.16,2
O13135,2026-04-22,C3862,P0233,W004,8,40388.36,0.01,5
O13136,2025-08-18,C2741,P0034,W003,4,14038.05,0.25,7
O13137,2024-12-21,C0762,P0344,W002,8,11057.97,0.04,14
O13138,2026-01-30,C3652,P0162,W001,1,1820.13,0.2,4
O13139,2024-08-29,C0710,P0441,W003,6,28791.22,0.19,7
O13140,2025-03-31,C0260,P0088,W003,9,5415.68,0.14,14
O13141,2025-09-03,C3911,P0483,W002,5,22068.15,0.22,1
O13142,2026-01-06,C3722,P0417,W002,5,6211.93,0.13,4
O13143,2025-04-24,C2845,P0090,W001,9,13830.19,0.16,5
O13144,2025-07-18,C4223,P0019,W002,2,6874.88,0.15,14
O13145,2024-06-29,C3789,P0398,W001,10,54055.58,0.01,9
O13146,2024-09-17,C3455,P0449,W005,7,42362.16,0.19,10
O13147,2024-09-30,C2067,P0064,W002,7,27052.32,0.12,1
O13148,2025-11-27,C2962,P0085,W005,7,46245.94,0.13,8
O13149,2024-12-23,C4982,P0461,W002,4,13558.59,0.19,4
O13150,2024-11-13,C4822,P0069,W005,1,5784.21,0.03,14
O13151,2025-05-21,C4399,P0374,W001,1,5049.56,0.04,15
O13152,2025-08-25,C3214,P0469,W004,2,11194.75,0.04,4
O13153,2025-05-20,C3030,P0475,W004,3,2625.34,0.21,9
O13154,2026-06-03,C0814,P0258,W005,4,27483.2,0.03,13
O13155,2026-01-21,C3491,P0060,W002,10,47159.57,0.13,14
O13156,2026-05-08,C0776,P0455,W003,7,44633.06,0.14,1
O13157,2024-09-24,C3468,P0225,W002,8,16643.78,0.11,1
O13158,2025-03-28,C1716,P0184,W004,4,4607.58,0.01,13
O13159,2026-01-02,C4388,P0045,W005,8,40938.22,0.11,12
O13160,2024-08-21,C0085,P0223,W001,9,35049.24,0.23,5
O13161,2024-11-29,C1461,P0290,W005,5,18226.68,0.15,2
O13162,2025-01-21,C3982,P0394,W001,6,15870.03,0.03,8
O13163,2025-11-14,C4925,P0207,W005,10,23677.6,0.15,7
O13164,2025-12-02,C3733,P0029,W003,5,32913.74,0.02,6
O13165,2026-06-08,C2187,P0358,W001,7,19999.67,0.12,8
O13166,2026-02-04,C0340,P0222,W004,5,5361.66,0.12,3
O13167,2025-09-05,C1350,P0348,W003,10,61694.08,0.06,6
O13168,2025-04-17,C3636,P0385,W001,3,16073.53,0.23,2
O13169,2026-02-10,C3588,P0087,W004,4,6971.57,0.12,6
O13170,2024-10-10,C3999,P0418,W002,3,2235.19,0.06,7
O13171,2025-01-02,C3998,P0026,W005,2,436.46,0.25,5
O13172,2025-10-05,C0100,P0286,W001,7,11244.81,0.1,4
O13173,2026-03-15,C0396,P0323,W003,3,10993.91,0.06,5
O13174,2024-09-20,C0917,P0068,W001,7,5593.87,0.24,14
O13175,2025-06-19,C4621,P0053,W004,2,6545.85,0.19,8
O13176,2025-10-19,C1155,P0025,W005,10,23169.74,0.05,3
O13177,2026-05-01,C4298,P0232,W005,10,56625.86,0.13,6
O13178,2025-05-14,C1643,P0413,W003,2,6019.89,0.07,1
O13179,2024-09-30,C2372,P0142,W003,3,17822.85,0.14,5
O13180,2024-08-18,C4241,P0236,W003,10,50369.96,0.17,10
O13181,2025-03-23,C3277,P0487,W002,3,14807.93,0.1,15
O13182,2025-05-26,C0951,P0284,W003,2,7225.85,0.01,12
O13183,2025-09-22,C0834,P0009,W004,5,13641.6,0.02,1
O13184,2026-04-29,C4543,P0452,W004,2,9450.21,0.06,13
O13185,2026-03-08,C0491,P0010,W003,10,45086.27,0.23,1
O13186,2026-01-29,C4759,P0195,W002,6,23106.63,0.19,1
O13187,2025-09-11,C0464,P0150,W001,9,10428.07,0.22,10
O13188,2025-03-13,C1775,P0158,W003,5,14699.62,0.16,4
O13189,2025-08-29,C1922,P0356,W001,7,24810.35,0.06,10
O13190,2025-08-09,C0856,P0496,W001,8,42256.39,0.13,10
O13191,2025-05-10,C4525,P0022,W002,8,58028.81,0.09,9
O13192,2025-03-20,C2638,P0354,W003,1,4536.3,0.06,3
O13193,2025-09-27,C0931,P0159,W005,2,11249.63,0.07,3
O13194,2024-06-15,C0124,P0273,W001,9,29931.17,0.09,13
O13195,2025-01-26,C4110,P0038,W003,10,47559.99,0.02,7
O13196,2026-06-01,C1003,P0439,W003,1,6452.05,0.02,5
O13197,2025-07-06,C1876,P0285,W004,8,38154.04,0.09,13
O13198,2025-12-23,C3954,P0148,W003,5,18588.3,0.25,4
O13199,2025-05-27,C3286,P0309,W005,6,15475.2,0.0,1
O13200,2024-07-03,C1866,P0407,W004,8,12438.21,0.11,3
O13201,2025-02-24,C2822,P0448,W003,6,11927.52,0.2,2
O13202,2025-03-03,C1642,P0284,W005,2,5620.11,0.23,9
O13203,2026-04-19,C1121,P0183,W002,9,33999.58,0.14,3
O13204,2026-03-15,C0092,P0311,W002,7,40145.6,0.15,1
O13205,2025-08-02,C3465,P0459,W004,3,14146.38,0.01,7
O13206,2025-05-25,C4240,P0302,W003,9,38430.71,0.08,8
O13207,2025-09-06,C0222,P0441,W003,2,10071.0,0.15,14
O13208,2026-02-09,C2846,P0292,W003,3,12305.4,0.21,10
O13209,2026-01-29,C3396,P0029,W003,9,58035.66,0.04,6
O13210,2024-11-18,C1059,P0384,W003,8,12926.67,0.13,10
O13211,2025-05-09,C0061,P0098,W003,10,57270.45,0.13,10
O13212,2026-02-19,C4954,P0199,W002,1,5830.66,0.05,4
O13213,2025-09-20,C2748,P0205,W001,1,611.15,0.22,5
O13214,2025-07-01,C0265,P0041,W005,8,33495.62,0.14,7
O13215,2024-08-31,C4246,P0166,W002,3,8958.89,0.02,8
O13216,2025-02-13,C0596,P0081,W002,3,14540.47,0.21,10
O13217,2024-11-02,C1009,P0394,W003,1,2317.79,0.15,11
O13218,2024-08-25,C4487,P0387,W001,1,6749.62,0.12,15
O13219,2024-10-26,C3934,P0470,W005,2,1757.5,0.14,9
O13220,2026-06-05,C1123,P0286,W002,7,10370.21,0.17,13
O13221,2024-11-21,C3665,P0097,W003,7,29056.43,0.22,13
O13222,2024-12-12,C4526,P0175,W003,2,10800.8,0.2,15
O13223,2025-04-03,C3868,P0497,W004,2,2266.68,0.25,5
O13224,2025-04-24,C4472,P0241,W004,9,27178.77,0.15,2
O13225,2024-11-04,C3448,P0195,W003,2,8748.19,0.08,15
O13226,2025-08-07,C2883,P0495,W004,3,10626.3,0.21,12
O13227,2026-01-18,C0123,P0181,W004,6,15259.47,0.06,14
O13228,2026-01-01,C3582,P0303,W001,2,5921.73,0.12,7
O13229,2026-01-05,C1593,P0260,W003,3,3216.45,0.22,12
O13230,2024-09-30,C1855,P0487,W004,5,24954.11,0.09,4
O13231,2025-11-26,C0192,P0117,W005,2,1684.08,0.2,3
O13232,2026-02-09,C0147,P0495,W001,4,15423.82,0.14,12
O13233,2026-03-22,C0387,P0490,W001,10,25058.94,0.17,6
O13234,2025-02-16,C1997,P0168,W002,2,5271.65,0.23,10
O13235,2024-11-04,C4174,P0039,W003,4,18390.44,0.05,9
O13236,2026-05-09,C1006,P0351,W005,5,27436.65,0.11,3
O13237,2025-01-17,C2042,P0142,W004,3,18651.82,0.1,7
O13238,2025-05-19,C2386,P0153,W003,5,37086.62,0.06,4
O13239,2024-06-29,C3936,P0099,W001,9,8142.33,0.23,11
O13240,2024-06-16,C0319,P0090,W005,1,1481.81,0.19,13
O13241,2025-05-28,C1653,P0490,W003,7,19231.99,0.09,11
O13242,2025-09-06,C4384,P0122,W005,7,35279.74,0.09,14
O13243,2024-10-19,C4083,P0456,W003,10,64374.35,0.01,10
O13244,2025-04-20,C0255,P0353,W005,10,36058.81,0.24,6
O13245,2025-02-18,C3003,P0116,W004,3,10811.03,0.03,1
O13246,2025-05-10,C0710,P0472,W001,8,33522.18,0.25,11
O13247,2026-02-19,C2749,P0405,W005,6,42275.23,0.04,15
O13248,2026-01-27,C2031,P0052,W002,10,31205.0,0.03,4
O13249,2025-01-23,C3478,P0394,W003,2,5180.94,0.05,13
O13250,2026-04-18,C4421,P0033,W005,5,18027.35,0.08,11
O13251,2025-06-18,C2269,P0010,W001,8,42158.59,0.1,8
O13252,2024-09-08,C1044,P0353,W003,10,41752.3,0.12,8
O13253,2026-06-09,C1616,P0073,W001,8,39668.4,0.1,8
O13254,2025-12-01,C2242,P0281,W001,7,39706.68,0.13,13
O13255,2025-08-06,C0976,P0001,W002,3,967.05,0.21,15
O13256,2025-10-05,C2342,P0257,W003,10,32164.31,0.22,8
O13257,2025-01-20,C0014,P0498,W003,7,6137.28,0.17,7
O13258,2025-02-11,C3576,P0102,W002,7,9489.6,0.15,14
O13259,2026-02-20,C0502,P0469,W002,1,4431.26,0.24,7
O13260,2025-05-01,C3938,P0355,W004,7,48095.25,0.12,12
O13261,2025-11-21,C1397,P0041,W005,7,32375.86,0.05,15
O13262,2025-05-31,C2725,P0421,W003,3,8637.85,0.24,12
O13263,2025-03-23,C1060,P0069,W003,10,58438.38,0.02,11
O13264,2025-05-14,C1060,P0016,W001,5,26743.02,0.05,8
O13265,2025-05-13,C3074,P0046,W005,6,19344.75,0.21,4
O13266,2026-05-01,C1153,P0090,W003,9,14159.48,0.14,11
O13267,2024-12-04,C3087,P0076,W005,6,22401.54,0.16,5
O13268,2026-06-02,C3390,P0426,W002,9,6044.22,0.1,15
O13269,2024-08-17,C4201,P0105,W002,10,39612.32,0.2,9
O13270,2026-05-17,C1971,P0121,W001,3,3326.34,0.13,12
O13271,2025-12-31,C1252,P0095,W002,3,11920.6,0.01,5
O13272,2026-04-17,C0237,P0139,W005,4,14833.44,0.18,3
O13273,2024-07-04,C1791,P0337,W003,6,30440.3,0.01,7
O13274,2025-05-16,C1720,P0331,W002,4,3420.7,0.21,14
O13275,2025-11-26,C4718,P0430,W002,3,6484.63,0.23,1
O13276,2025-01-14,C1701,P0495,W003,9,39545.97,0.02,6
O13277,2024-07-28,C2801,P0463,W004,10,73810.99,0.03,2
O13278,2024-12-26,C3256,P0082,W005,10,36850.88,0.24,3
O13279,2024-10-02,C2553,P0069,W003,5,23256.09,0.22,14
O13280,2025-02-08,C3637,P0155,W002,4,12894.79,0.21,14
O13281,2025-06-27,C4241,P0184,W001,7,7004.45,0.14,1
O13282,2025-06-30,C2644,P0128,W003,3,11038.32,0.09,14
O13283,2026-01-15,C4267,P0100,W005,10,21419.31,0.06,9
O13284,2024-10-22,C4527,P0203,W001,6,34654.92,0.14,2
O13285,2025-11-07,C1325,P0343,W002,3,11121.67,0.03,13
O13286,2025-11-20,C0600,P0279,W004,1,4052.81,0.15,5
O13287,2025-12-05,C2661,P0368,W001,9,7263.94,0.25,11
O13288,2025-06-24,C4456,P0157,W001,10,40121.09,0.13,13
O13289,2024-09-15,C2003,P0375,W004,1,3788.69,0.23,11
O13290,2025-05-13,C2027,P0064,W005,1,4040.28,0.08,9
O13291,2025-09-19,C3989,P0302,W003,6,22278.67,0.2,3
O13292,2024-08-16,C2031,P0032,W005,5,8964.84,0.02,15
O13293,2024-08-30,C1407,P0193,W001,5,22657.18,0.09,12
O13294,2024-09-01,C0895,P0472,W005,1,4469.62,0.2,14
O13295,2026-01-22,C3943,P0096,W003,4,7911.49,0.15,8
O13296,2025-08-18,C3840,P0210,W004,10,34337.42,0.03,10
O13297,2025-07-10,C2383,P0142,W002,6,33158.78,0.2,6
O13298,2026-03-02,C4653,P0490,W003,3,6793.09,0.25,4
O13299,2026-02-22,C4666,P0426,W004,8,5312.94,0.11,6
O13300,2025-11-26,C4379,P0298,W002,10,8477.79,0.07,11
O13301,2025-08-31,C1715,P0445,W003,6,7963.91,0.03,9
O13302,2025-05-07,C1747,P0003,W001,7,24895.48,0.07,12
O13303,2024-08-07,C4041,P0189,W001,2,7022.26,0.13,13
O13304,2025-08-28,C2152,P0131,W004,4,7847.81,0.2,5
O13305,2025-07-03,C3434,P0097,W004,3,13410.66,0.16,6
O13306,2025-03-20,C0899,P0329,W003,8,48131.96,0.02,3
O13307,2024-08-13,C3267,P0316,W004,1,3872.25,0.03,13
O13308,2025-05-29,C0776,P0428,W001,6,10231.62,0.03,2
O13309,2026-04-12,C2569,P0171,W004,8,62407.78,0.01,9
O13310,2026-01-12,C1886,P0007,W002,2,11285.35,0.09,1
O13311,2024-10-31,C2770,P0106,W004,7,24209.48,0.15,2
O13312,2025-06-17,C2117,P0380,W004,3,14182.82,0.23,10
O13313,2024-12-02,C4429,P0163,W001,9,67888.51,0.02,12
O13314,2025-03-02,C4944,P0409,W003,6,29030.78,0.15,4
O13315,2025-10-18,C4785,P0337,W004,2,9941.78,0.03,3
O13316,2026-05-29,C3799,P0256,W001,2,10169.01,0.09,7
O13317,2024-10-05,C0975,P0136,W002,8,20346.61,0.16,3
O13318,2024-12-07,C1160,P0210,W001,8,26337.15,0.07,8
O13319,2026-06-12,C1493,P0284,W005,6,21677.55,0.01,5
O13320,2026-03-05,C4542,P0264,W003,7,15378.72,0.25,4
O13321,2026-01-13,C4218,P0155,W002,9,29380.54,0.2,8
O13322,2025-04-06,C3557,P0150,W005,4,4456.44,0.25,6
O13323,2026-05-18,C1182,P0463,W003,6,40177.53,0.12,4
O13324,2025-12-28,C1413,P0292,W002,5,21807.03,0.16,13
O13325,2026-01-19,C0224,P0389,W005,7,4039.69,0.15,14
O13326,2026-01-05,C3371,P0434,W001,10,41380.8,0.23,6
O13327,2025-09-04,C0011,P0257,W005,1,3752.5,0.09,11
O13328,2025-04-27,C3521,P0138,W001,10,70619.48,0.08,5
O13329,2026-05-14,C1420,P0039,W001,10,36780.88,0.24,4
O13330,2024-10-21,C1071,P0269,W005,3,10994.8,0.07,7
O13331,2025-05-15,C3693,P0320,W001,4,16983.53,0.22,15
O13332,2025-07-05,C0623,P0489,W001,5,13289.22,0.21,14
O13333,2024-06-17,C1507,P0017,W004,1,2457.09,0.19,4
O13334,2025-06-22,C3246,P0391,W001,5,5918.8,0.07,7
O13335,2024-12-22,C4293,P0127,W003,4,9699.66,0.01,9
